date,key_change,taux,x_vers_euro
2022-06-28,JPY,143.67,0.006960395350455907
2022-06-27,USD,1.0572,0.9458948164964057
2022-06-27,JPY,143.25,0.006980802792321117
2022-06-24,USD,1.0524,0.9502090459901178
2022-06-24,JPY,142.19,0.007032843378577959
2022-06-23,USD,1.0493,0.9530162965786716
2022-06-23,JPY,142.11,0.0070368024769544716
2022-06-22,USD,1.0521,0.95047999239616
2022-06-22,JPY,143.11,0.006987631891551952
2022-06-21,USD,1.055,0.9478672985781991
2022-06-21,JPY,143.75,0.006956521739130435
2022-06-20,USD,1.0517,0.9508414947228296
2022-06-20,JPY,141.94,0.0070452303790333945
2022-06-17,USD,1.0486,0.9536524890329964
2022-06-17,JPY,141.21,0.007081651441116068
2022-06-16,USD,1.04,0.9615384615384615
2022-06-16,JPY,138.24,0.0072337962962962955
2022-06-15,USD,1.0431,0.9586808551433229
2022-06-15,JPY,140.49,0.0071179443376752785
2022-06-14,USD,1.0452,0.9567546880979718
2022-06-14,JPY,140.62,0.007111363959607452
2022-06-13,USD,1.0455,0.9564801530368244
2022-06-13,JPY,140.51,0.007116931179275497
2022-06-10,USD,1.0578,0.9453582907922102
2022-06-10,JPY,141.69,0.007057661091114405
2022-06-09,USD,1.0743,0.9308386856557759
2022-06-09,JPY,143.93,0.0069478218578475645
2022-06-08,USD,1.0739,0.9311853990129434
2022-06-08,JPY,143.92,0.006948304613674264
2022-06-07,USD,1.0662,0.9379103357719002
2022-06-07,JPY,141.66,0.0070591557249752935
2022-06-06,USD,1.0726,0.9323140033563304
2022-06-06,JPY,140.16,0.0071347031963470324
2022-06-03,USD,1.073,0.9319664492078286
2022-06-03,JPY,139.59,0.0071638369510709935
2022-06-02,USD,1.0692,0.9352787130564909
2022-06-02,JPY,138.72,0.00720876585928489
2022-06-01,USD,1.0712,0.9335324869305452
2022-06-01,JPY,138.68,0.007210845111047014
2022-05-31,USD,1.0713,0.9334453467749464
2022-05-31,JPY,137.36,0.00728013977868375
2022-05-30,USD,1.0764,0.929022668153103
2022-05-30,JPY,137.25,0.007285974499089253
2022-05-27,USD,1.0722,0.9326618168252191
2022-05-27,JPY,136.05,0.007350238882763689
2022-05-26,USD,1.0697,0.9348415443582312
2022-05-26,JPY,135.95,0.00735564545788893
2022-05-25,USD,1.0656,0.9384384384384383
2022-05-25,JPY,135.34,0.007388798581350672
2022-05-24,USD,1.072,0.9328358208955223
2022-05-24,JPY,136.49,0.007326544069162576
2022-05-23,USD,1.0659,0.9381743127873158
2022-05-23,JPY,136.05,0.007350238882763689
2022-05-20,USD,1.0577,0.9454476694714947
2022-05-20,JPY,135.34,0.007388798581350672
2022-05-19,USD,1.0525,0.9501187648456058
2022-05-19,JPY,134.46,0.007437156031533541
2022-05-18,USD,1.0523,0.9502993442934524
2022-05-18,JPY,135.76,0.007365939893930466
2022-05-17,USD,1.0541,0.948676596148373
2022-05-17,JPY,136.32,0.007335680751173709
2022-05-16,USD,1.0422,0.9595087315294569
2022-05-16,JPY,135.01,0.0074068587512036155
2022-05-13,USD,1.0385,0.9629272989889264
2022-05-13,JPY,133.91,0.007467702188036741
2022-05-12,USD,1.0408,0.9607993850883936
2022-05-12,JPY,133.85,0.007471049682480389
2022-05-11,USD,1.0553,0.9475978394769261
2022-05-11,JPY,137.07,0.007295542423579194
2022-05-10,USD,1.0554,0.9475080538184576
2022-05-10,JPY,137.38,0.007279079924297569
2022-05-09,USD,1.0559,0.947059380623165
2022-05-09,JPY,138.1,0.00724112961622013
2022-05-06,USD,1.057,0.946073793755913
2022-05-06,JPY,137.9,0.00725163161711385
2022-05-05,USD,1.0568,0.9462528387585163
2022-05-05,JPY,137.18,0.007289692374981775
2022-05-04,USD,1.0531,0.9495774380400722
2022-05-04,JPY,136.84,0.007307804735457469
2022-05-03,USD,1.0556,0.94732853353543
2022-05-03,JPY,137.06,0.0072960747118050485
2022-05-02,USD,1.0524,0.9502090459901178
2022-05-02,JPY,136.63,0.007319036814755178
2022-04-29,USD,1.054,0.9487666034155597
2022-04-29,JPY,137.01,0.00729873731844391
2022-04-28,USD,1.0485,0.9537434430138293
2022-04-28,JPY,137.13,0.00729235032450959
2022-04-27,USD,1.0583,0.9449116507606539
2022-04-27,JPY,135.57,0.0073762631850704434
2022-04-26,USD,1.0674,0.9368559115608021
2022-04-26,JPY,136.15,0.007344840249724568
2022-04-25,USD,1.0746,0.9305788200260562
2022-04-25,JPY,137.73,0.007260582298700356
2022-04-22,USD,1.0817,0.924470740501063
2022-04-22,JPY,138.83,0.007203054094936252
2022-04-21,USD,1.0887,0.918526683200147
2022-04-21,JPY,139.61,0.007162810686913544
2022-04-20,USD,1.083,0.9233610341643583
2022-04-20,JPY,138.53,0.007218652999350321
2022-04-19,USD,1.0803,0.9256687957048968
2022-04-19,JPY,138.4,0.0072254335260115606
2022-04-14,USD,1.0878,0.9192866335723477
2022-04-14,JPY,136.32,0.007335680751173709
2022-04-13,USD,1.0826,0.9237021984112322
2022-04-13,JPY,136.26,0.007338910905621606
2022-04-12,USD,1.0861,0.9207255317189945
2022-04-12,JPY,136.29,0.007337295472888693
2022-04-11,USD,1.09,0.9174311926605504
2022-04-11,JPY,137.01,0.00729873731844391
2022-04-08,USD,1.0861,0.9207255317189945
2022-04-08,JPY,134.87,0.007414547341884778
2022-04-07,USD,1.0916,0.9160864785635765
2022-04-07,JPY,135.32,0.007389890629618682
2022-04-06,USD,1.0923,0.9154994049253867
2022-04-06,JPY,135.3,0.007390983000739097
2022-04-05,USD,1.0969,0.9116601331023795
2022-04-05,JPY,134.76,0.0074205995844464235
2022-04-04,USD,1.1005,0.9086778736937755
2022-04-04,JPY,135.08,0.007403020432336393
2022-04-01,USD,1.1052,0.9048136083966704
2022-04-01,JPY,135.35,0.007388252678241596
2022-03-31,USD,1.1101,0.9008197459688315
2022-03-31,JPY,135.17,0.0073980912924465495
2022-03-30,USD,1.1126,0.8987956138774043
2022-03-30,JPY,135.47,0.007381708127260648
2022-03-29,USD,1.1085,0.9021199819576003
2022-03-29,JPY,136.66,0.007317430118542368
2022-03-28,USD,1.0966,0.9119095385737734
2022-03-28,JPY,135.93,0.007356727727506804
2022-03-25,USD,1.1002,0.9089256498818397
2022-03-25,JPY,134.07,0.007458790184232118
2022-03-24,USD,1.0978,0.9109127345600291
2022-03-24,JPY,133.71,0.007478872186074339
2022-03-23,USD,1.0985,0.9103322712790168
2022-03-23,JPY,132.65,0.007538635506973238
2022-03-22,USD,1.1024,0.9071117561683599
2022-03-22,JPY,132.96,0.007521058965102286
2022-03-21,USD,1.1038,0.9059612248595761
2022-03-21,JPY,131.57,0.00760051683514479
2022-03-18,USD,1.1008,0.9084302325581395
2022-03-18,JPY,131.4,0.0076103500761035
2022-03-17,USD,1.1051,0.904895484571532
2022-03-17,JPY,131.27,0.007617886798202178
2022-03-16,USD,1.0994,0.9095870474804439
2022-03-16,JPY,130.05,0.0076893502499038825
2022-03-15,USD,1.0991,0.909835319807115
2022-03-15,JPY,129.67,0.007711884013264441
2022-03-14,USD,1.096,0.9124087591240875
2022-03-14,JPY,129.3,0.007733952049497292
2022-03-11,USD,1.099,0.9099181073703367
2022-03-11,JPY,128.46,0.007784524365561264
2022-03-10,USD,1.1084,0.9022013713460844
2022-03-10,JPY,128.54,0.007779679477205539
2022-03-09,USD,1.0993,0.9096697898662786
2022-03-09,JPY,127.31,0.007854842510407667
2022-03-08,USD,1.0892,0.9181050312155711
2022-03-08,JPY,126.03,0.007934618741569468
2022-03-07,USD,1.0895,0.9178522257916476
2022-03-07,JPY,125.55,0.007964954201513342
2022-03-04,USD,1.0929,0.9149967975112088
2022-03-04,JPY,126.17,0.00792581437742728
2022-03-03,USD,1.1076,0.9028530155290719
2022-03-03,JPY,128.18,0.007801529099703541
2022-03-02,USD,1.1106,0.9004141905276427
2022-03-02,JPY,128.08,0.007807620237351654
2022-03-01,USD,1.1162,0.8958967926894821
2022-03-01,JPY,128.15,0.007803355442840421
2022-02-28,USD,1.1199,0.892936869363336
2022-02-28,JPY,129.31,0.007733353955610548
2022-02-25,USD,1.1216,0.891583452211127
2022-02-25,JPY,129.64,0.007713668620796052
2022-02-24,USD,1.1163,0.8958165367732688
2022-02-24,JPY,128.28,0.0077954474586841285
2022-02-23,USD,1.1344,0.8815232722143864
2022-02-23,JPY,130.58,0.007658140603461479
2022-02-22,USD,1.1342,0.881678716275789
2022-02-22,JPY,130.54,0.007660487206986365
2022-02-21,USD,1.1338,0.8819897689186806
2022-02-21,JPY,130.2,0.007680491551459294
2022-02-18,USD,1.1354,0.8807468733485997
2022-02-18,JPY,130.59,0.007657554177195804
2022-02-17,USD,1.137,0.8795074758135444
2022-02-17,JPY,130.84,0.007642922653622745
2022-02-16,USD,1.1372,0.8793527963418923
2022-02-16,JPY,131.56,0.007601094557616297
2022-02-15,USD,1.1345,0.881445570736007
2022-02-15,JPY,131.18,0.007623113279463333
2022-02-14,USD,1.1316,0.8837044892188053
2022-02-14,JPY,130.6,0.007656967840735069
2022-02-11,USD,1.1417,0.8758868354208637
2022-02-11,JPY,132.24,0.007562008469449486
2022-02-10,USD,1.1439,0.874202290410001
2022-02-10,JPY,132.42,0.0075517293460202395
2022-02-09,USD,1.1435,0.8745080891998251
2022-02-09,JPY,132.04,0.00757346258709482
2022-02-08,USD,1.1408,0.876577840112202
2022-02-08,JPY,131.68,0.007594167679222357
2022-02-07,USD,1.1447,0.8735913339739669
2022-02-07,JPY,131.59,0.007599361653621095
2022-02-04,USD,1.1464,0.8722958827634333
2022-02-04,JPY,131.72,0.007591861524445794
2022-02-03,USD,1.1286,0.886053517632465
2022-02-03,JPY,129.63,0.007714263673532362
2022-02-02,USD,1.1323,0.8831581736288968
2022-02-02,JPY,129.37,0.007729767334003246
2022-02-01,USD,1.126,0.8880994671403198
2022-02-01,JPY,129.12,0.007744733581164807
2022-01-31,USD,1.1156,0.8963786303334529
2022-01-31,JPY,128.79,0.007764577995185962
2022-01-28,USD,1.1138,0.8978272580355541
2022-01-28,JPY,128.68,0.007771215418091389
2022-01-27,USD,1.116,0.8960573476702508
2022-01-27,JPY,128.74,0.007767593599502873
2022-01-26,USD,1.1277,0.8867606632969762
2022-01-26,JPY,128.86,0.007760360080707744
2022-01-25,USD,1.1268,0.8874689385871495
2022-01-25,JPY,128.49,0.007782706825433886
2022-01-24,USD,1.1304,0.8846426043878273
2022-01-24,JPY,128.62,0.007774840615767376
2022-01-21,USD,1.1348,0.8812125484666902
2022-01-21,JPY,129.14,0.007743534148985598
2022-01-20,USD,1.1338,0.8819897689186806
2022-01-20,JPY,129.53,0.00772021925422682
2022-01-19,USD,1.1345,0.881445570736007
2022-01-19,JPY,129.86,0.0077006006468504536
2022-01-18,USD,1.1367,0.8797395970792645
2022-01-18,JPY,130.39,0.007669299792928907
2022-01-17,USD,1.1403,0.8769622029290537
2022-01-17,JPY,130.64,0.007654623392529088
2022-01-14,USD,1.1447,0.8735913339739669
2022-01-14,JPY,130.17,0.007682261657832067
2022-01-13,USD,1.1463,0.8723719794120212
2022-01-13,JPY,130.98,0.007634753397465262
2022-01-12,USD,1.137,0.8795074758135444
2022-01-12,JPY,131.19,0.007622532205198567
2022-01-11,USD,1.1336,0.8821453775582216
2022-01-11,JPY,130.95,0.007636502481863307
2022-01-10,USD,1.1318,0.8835483300936562
2022-01-10,JPY,130.45,0.007665772326561902
2022-01-07,USD,1.1298,0.8851124092759781
2022-01-07,JPY,130.9,0.007639419404125286
2022-01-06,USD,1.1315,0.8837825894829873
2022-01-06,JPY,131.05,0.007630675314765356
2022-01-05,USD,1.1319,0.8834702712253734
2022-01-05,JPY,131.03,0.007631840036632832
2022-01-04,USD,1.1279,0.8866034222892101
2022-01-04,JPY,131.17,0.007623694442326752
2022-01-03,USD,1.1355,0.8806693086745927
2022-01-03,JPY,130.56,0.007659313725490196
2021-12-31,USD,1.1326,0.8829242450997704
2021-12-31,JPY,130.38,0.007669888019634913
2021-12-30,USD,1.1334,0.8823010411152286
2021-12-30,JPY,130.44,0.0076663600122661765
2021-12-29,USD,1.1303,0.8847208705653365
2021-12-29,JPY,129.97,0.007694083249980765
2021-12-28,USD,1.1331,0.8825346394845998
2021-12-28,JPY,130.16,0.007682851874615857
2021-12-27,USD,1.1312,0.884016973125884
2021-12-27,JPY,129.79,0.007704753833115033
2021-12-24,USD,1.1317,0.8836264027569144
2021-12-24,JPY,129.45,0.007724990343762071
2021-12-23,USD,1.131,0.8841732979664014
2021-12-23,JPY,129.39,0.00772857253265322
2021-12-22,USD,1.1301,0.8848774444739402
2021-12-22,JPY,129.08,0.007747133560582584
2021-12-21,USD,1.1295,0.8853474988933157
2021-12-21,JPY,128.44,0.0077857365306758025
2021-12-20,USD,1.1273,0.8870753126940477
2021-12-20,JPY,127.98,0.00781372089388967
2021-12-17,USD,1.133,0.8826125330979699
2021-12-17,JPY,128.28,0.0077954474586841285
2021-12-16,USD,1.1336,0.8821453775582216
2021-12-16,JPY,129.37,0.007729767334003246
2021-12-15,USD,1.1262,0.8879417510211329
2021-12-15,JPY,128.25,0.007797270955165692
2021-12-14,USD,1.1309,0.8842514811212309
2021-12-14,JPY,128.45,0.007785130400934217
2021-12-13,USD,1.1278,0.8866820358219543
2021-12-13,JPY,128.19,0.007800920508620017
2021-12-10,USD,1.1273,0.8870753126940477
2021-12-10,JPY,128.2,0.0078003120124804995
2021-12-09,USD,1.1311,0.8840951286358413
2021-12-09,JPY,128.21,0.007799703611262771
2021-12-08,USD,1.1299,0.8850340738118418
2021-12-08,JPY,128.57,0.007777864198491095
2021-12-07,USD,1.1256,0.8884150675195451
2021-12-07,JPY,127.83,0.007822889775483063
2021-12-06,USD,1.1287,0.8859750155045627
2021-12-06,JPY,127.78,0.007825950853028642
2021-12-03,USD,1.1291,0.885661146045523
2021-12-03,JPY,127.97,0.007814331483941549
2021-12-02,USD,1.1339,0.8819119851838787
2021-12-02,JPY,127.94,0.00781616382679381
2021-12-01,USD,1.1314,0.8838607035531201
2021-12-01,JPY,128.27,0.007796055196070788
2021-11-30,USD,1.1363,0.8800492827598345
2021-11-30,JPY,128.2,0.0078003120124804995
2021-11-29,USD,1.1276,0.8868393047179851
2021-11-29,JPY,128.21,0.007799703611262771
2021-11-26,USD,1.1291,0.885661146045523
2021-11-26,JPY,128.82,0.00776276975624903
2021-11-25,USD,1.1223,0.8910273545397843
2021-11-25,JPY,129.41,0.007727378100610463
2021-11-24,USD,1.1206,0.892379082634303
2021-11-24,JPY,129.06,0.007748334108166744
2021-11-23,USD,1.1259,0.8881783462119194
2021-11-23,JPY,129.36,0.0077303648732220155
2021-11-22,USD,1.1278,0.8866820358219543
2021-11-22,JPY,128.69,0.007770611547128759
2021-11-19,USD,1.1271,0.8872327211427558
2021-11-19,JPY,128.22,0.007799095304944627
2021-11-18,USD,1.1345,0.881445570736007
2021-11-18,JPY,129.58,0.007717240314863404
2021-11-17,USD,1.1316,0.8837044892188053
2021-11-17,JPY,129.78,0.007705347511172754
2021-11-16,USD,1.1368,0.8796622097114708
2021-11-16,JPY,129.89,0.007698822080221727
2021-11-15,USD,1.1444,0.8738203425375742
2021-11-15,JPY,130.32,0.007673419275629221
2021-11-12,USD,1.1448,0.8735150244584207
2021-11-12,JPY,130.5,0.007662835249042145
2021-11-11,USD,1.146,0.8726003490401397
2021-11-11,JPY,130.59,0.007657554177195804
2021-11-10,USD,1.1558,0.8652015919709293
2021-11-10,JPY,130.9,0.007639419404125286
2021-11-09,USD,1.1577,0.8637816360024186
2021-11-09,JPY,130.9,0.007639419404125286
2021-11-08,USD,1.1579,0.8636324380343726
2021-11-08,JPY,131.29,0.007616726331022927
2021-11-05,USD,1.1519,0.8681309141418526
2021-11-05,JPY,130.98,0.007634753397465262
2021-11-04,USD,1.1569,0.8643789437289308
2021-11-04,JPY,131.77,0.007588980799878576
2021-11-03,USD,1.1578,0.8637070305752289
2021-11-03,JPY,131.9,0.0075815011372251705
2021-11-02,USD,1.1603,0.8618460742911315
2021-11-02,JPY,132.03,0.0075740362038930545
2021-11-01,USD,1.1578,0.8637070305752289
2021-11-01,JPY,132.19,0.007564868749527196
2021-10-29,USD,1.1645,0.8587376556462
2021-10-29,JPY,132.62,0.007540340823405218
2021-10-28,USD,1.1593,0.8625894936599672
2021-10-28,JPY,131.7,0.007593014426727412
2021-10-27,USD,1.1617,0.860807437376259
2021-10-27,JPY,132.0,0.007575757575757576
2021-10-26,USD,1.1618,0.8607333448097779
2021-10-26,JPY,132.47,0.007548878991469767
2021-10-25,USD,1.1603,0.8618460742911315
2021-10-25,JPY,131.88,0.0075826508947528055
2021-10-22,USD,1.163,0.8598452278589853
2021-10-22,JPY,132.43,0.007551159102922298
2021-10-21,USD,1.1637,0.8593280054996992
2021-10-21,JPY,132.85,0.0075272864132480246
2021-10-20,USD,1.1623,0.8603630732168974
2021-10-20,JPY,132.78,0.007531254707034192
2021-10-19,USD,1.1655,0.858000858000858
2021-10-19,JPY,133.12,0.00751201923076923
2021-10-18,USD,1.1604,0.8617718028266115
2021-10-18,JPY,132.46,0.0075494488902310124
2021-10-15,USD,1.1602,0.8619203585588693
2021-10-15,JPY,132.65,0.007538635506973238
2021-10-14,USD,1.1602,0.8619203585588693
2021-10-14,JPY,131.65,0.007595898214963919
2021-10-13,USD,1.1562,0.8649022660439372
2021-10-13,JPY,131.3,0.007616146230007615
2021-10-12,USD,1.1555,0.8654262224145391
2021-10-12,JPY,131.06,0.0076300930871356625
2021-10-11,USD,1.1574,0.8640055296353897
2021-10-11,JPY,130.7,0.007651109410864576
2021-10-08,USD,1.1569,0.8643789437289308
2021-10-08,JPY,129.32,0.007732755954222085
2021-10-07,USD,1.1562,0.8649022660439372
2021-10-07,JPY,128.78,0.007765180928715639
2021-10-06,USD,1.1542,0.8664009703690869
2021-10-06,JPY,128.52,0.007780890133831309
2021-10-05,USD,1.1602,0.8619203585588693
2021-10-05,JPY,128.99,0.007752538956508256
2021-10-04,USD,1.1636,0.8594018563080097
2021-10-04,JPY,129.21,0.007739339060444238
2021-10-01,USD,1.16,0.8620689655172414
2021-10-01,JPY,128.97,0.007753741180119408
2021-09-30,USD,1.1579,0.8636324380343726
2021-09-30,JPY,129.67,0.007711884013264441
2021-09-29,USD,1.1654,0.8580744808649391
2021-09-29,JPY,129.89,0.007698822080221727
2021-09-28,USD,1.1678,0.8563110121596164
2021-09-28,JPY,130.17,0.007682261657832067
2021-09-27,USD,1.1698,0.8548469823901522
2021-09-27,JPY,129.74,0.007707723138584861
2021-09-24,USD,1.1719,0.8533151292772422
2021-09-24,JPY,129.49,0.007722604062089736
2021-09-23,USD,1.1715,0.8536064874093043
2021-09-23,JPY,128.88,0.007759155803848542
2021-09-22,USD,1.1729,0.8525876033762468
2021-09-22,JPY,128.5,0.007782101167315175
2021-09-21,USD,1.1738,0.8519338899301414
2021-09-21,JPY,128.34,0.007791803023219573
2021-09-20,USD,1.1711,0.853898044573478
2021-09-20,JPY,128.18,0.007801529099703541
2021-09-17,USD,1.178,0.8488964346349746
2021-09-17,JPY,129.61,0.007715454054471105
2021-09-16,USD,1.1763,0.8501232678738417
2021-09-16,JPY,128.67,0.0077718193829175415
2021-09-15,USD,1.1824,0.8457374830852504
2021-09-15,JPY,129.11,0.007745333436604445
2021-09-14,USD,1.1814,0.8464533604198409
2021-09-14,JPY,130.08,0.007687576875768757
2021-09-13,USD,1.178,0.8488964346349746
2021-09-13,JPY,129.62,0.007714858818083628
2021-09-10,USD,1.1841,0.8445232666159953
2021-09-10,JPY,130.03,0.007690532953933707
2021-09-09,USD,1.1838,0.8447372867038352
2021-09-09,JPY,130.1,0.007686395080707149
2021-09-08,USD,1.1827,0.8455229559482539
2021-09-08,JPY,130.31,0.007674008134448623
2021-09-07,USD,1.186,0.8431703204047218
2021-09-07,JPY,130.51,0.007662248103593595
2021-09-06,USD,1.1864,0.8428860418071478
2021-09-06,JPY,130.34,0.007672241829062452
2021-09-03,USD,1.1872,0.8423180592991913
2021-09-03,JPY,130.54,0.007660487206986365
2021-09-02,USD,1.1846,0.8441668073611345
2021-09-02,JPY,130.31,0.007674008134448623
2021-09-01,USD,1.1817,0.8462384700008463
2021-09-01,JPY,130.35,0.007671653241273495
2021-08-31,USD,1.1834,0.8450228156160217
2021-08-31,JPY,129.95,0.007695267410542517
2021-08-30,USD,1.1801,0.8473858147614609
2021-08-30,JPY,129.66,0.007712478790683326
2021-08-27,USD,1.1761,0.8502678343678259
2021-08-27,JPY,129.59,0.007716644802839725
2021-08-26,USD,1.1767,0.8498342823149485
2021-08-26,JPY,129.6,0.00771604938271605
2021-08-25,USD,1.1736,0.8520790729379687
2021-08-25,JPY,129.0,0.007751937984496124
2021-08-24,USD,1.174,0.8517887563884157
2021-08-24,JPY,128.74,0.007767593599502873
2021-08-23,USD,1.1718,0.8533879501621437
2021-08-23,JPY,129.02,0.0077507363199503946
2021-08-20,USD,1.1671,0.8568246080027418
2021-08-20,JPY,127.97,0.007814331483941549
2021-08-19,USD,1.1696,0.8549931600547196
2021-08-19,JPY,128.21,0.007799703611262771
2021-08-18,USD,1.1723,0.8530239699735563
2021-08-18,JPY,128.67,0.0077718193829175415
2021-08-17,USD,1.1767,0.8498342823149485
2021-08-17,JPY,128.57,0.007777864198491095
2021-08-16,USD,1.1772,0.8494733265375467
2021-08-16,JPY,128.75,0.007766990291262136
2021-08-13,USD,1.1765,0.8499787505312366
2021-08-13,JPY,129.64,0.007713668620796052
2021-08-12,USD,1.1739,0.851861316977596
2021-08-12,JPY,129.61,0.007715454054471105
2021-08-11,USD,1.1718,0.8533879501621437
2021-08-11,JPY,129.68,0.0077112893275755705
2021-08-10,USD,1.1722,0.8530967411704488
2021-08-10,JPY,129.48,0.007723200494284832
2021-08-09,USD,1.1761,0.8502678343678259
2021-08-09,JPY,129.5,0.007722007722007722
2021-08-06,USD,1.1807,0.8469551960701278
2021-08-06,JPY,129.64,0.007713668620796052
2021-08-05,USD,1.185,0.8438818565400843
2021-08-05,JPY,129.79,0.007704753833115033
2021-08-04,USD,1.1861,0.8430992327796982
2021-08-04,JPY,129.31,0.007733353955610548
2021-08-03,USD,1.1885,0.8413967185527977
2021-08-03,JPY,129.7,0.007710100231303007
2021-08-02,USD,1.1886,0.8413259296651522
2021-08-02,JPY,130.17,0.007682261657832067
2021-07-30,USD,1.1891,0.8409721638213775
2021-07-30,JPY,130.39,0.007669299792928907
2021-07-29,USD,1.1873,0.8422471153036301
2021-07-29,JPY,130.41,0.007668123610152596
2021-07-28,USD,1.1807,0.8469551960701278
2021-07-28,JPY,129.97,0.007694083249980765
2021-07-27,USD,1.181,0.8467400508044031
2021-07-27,JPY,129.98,0.0076934913063548245
2021-07-26,USD,1.1787,0.8483922965979468
2021-07-26,JPY,130.05,0.0076893502499038825
2021-07-23,USD,1.1767,0.8498342823149485
2021-07-23,JPY,130.11,0.007685804319422027
2021-07-22,USD,1.1775,0.8492569002123143
2021-07-22,JPY,129.83,0.007702380035430947
2021-07-21,USD,1.1772,0.8494733265375467
2021-07-21,JPY,129.63,0.007714263673532362
2021-07-20,USD,1.1775,0.8492569002123143
2021-07-20,JPY,129.03,0.007750135627373479
2021-07-19,USD,1.1766,0.8499065102838687
2021-07-19,JPY,128.96,0.007754342431761786
2021-07-16,USD,1.1802,0.8473140145738011
2021-07-16,JPY,130.03,0.007690532953933707
2021-07-15,USD,1.1809,0.846811753747142
2021-07-15,JPY,129.93,0.007696451935657662
2021-07-14,USD,1.1812,0.8465966813410091
2021-07-14,JPY,130.3,0.007674597083653108
2021-07-13,USD,1.1844,0.8443093549476529
